0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
-74.905624,-62.522022,-55.002422,-41.502735,-43.415443,-47.043472,-45.859303,-47.32072,-53.123207,-56.096382,-56.268505,-50.42837,-57.789898,-52.7813,-52.904217,-57.620525,-49.96267,-52.922646,-63.605686,-59.976444,-71.96341,-80.0,-80.0,-80.0,-79.962204,-80.0,-80.0,-80.0,-77.017845,-72.27731,-69.62689,-66.647064,-69.17968,-80.0,-66.246086,-64.53823,-69.23001,-71.60817,-67.03111,-80.0,-79.65685,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.68538,-72.0215,-78.23564,-80.0,-80.0,-80.0,-76.413864,-77.744316,-80.0,-80.0,-80.0,-80.0,-80.0,-72.98945,-67.69657,-69.65949,-62.382984,-61.478302,-67.14227,-62.80972,-64.991196,-68.96327,-63.215008,-65.322685,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.36562,-73.73165
-47.803608,-46.14805,-38.82071,-33.7716,-36.931267,-39.995777,-48.36179,-40.659744,-35.77254,-36.58749,-37.974396,-39.90106,-44.01847,-50.525173,-44.822277,-42.50515,-44.071186,-49.177547,-51.638416,-51.56547,-56.384495,-69.164,-65.93594,-60.507927,-64.29325,-59.05428,-55.344364,-55.702335,-53.323345,-54.11346,-45.27542,-43.885944,-46.8327,-49.537838,-51.675278,-49.924175,-51.73805,-55.794487,-57.548443,-62.76371,-60.28978,-61.763393,-79.996346,-77.820656,-68.2006,-73.99375,-73.78834,-68.642586,-66.36869,-73.49619,-72.37349,-63.70872,-63.694527,-59.038837,-61.10986,-62.01873,-76.38202,-80.0,-80.0,-76.99038,-75.79697,-74.04304,-69.83947,-67.338005,-69.22109,-78.722015,-80.0,-77.38469,-72.47631,-71.054695,-72.52043,-78.214645,-76.70769,-69.34121,-67.661705,-70.40584,-76.599266,-75.35349,-69.96989,-67.037964,-70.70136,-76.42115,-80.0,-56.07547,-64.99092,-74.15649,-68.876915,-62.615963,-62.15653,-63.432262,-69.05781,-62.008736,-55.09904,-53.87363,-48.482353,-47.863464,-49.013172,-48.850063,-48.948505,-48.18935,-52.077717,-56.274357,-55.3241,-52.328465,-54.465385,-79.61975,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.734314,-75.99857,-77.02601,-70.89528,-78.08659,-80.0,-80.0,-79.07976,-75.01888,-67.5618,-70.95515,-74.54821,-73.33898,-72.93224,-77.385414,-76.15793,-72.82708,-67.58726,-69.591446,-67.67085,-76.58826,-79.100105,-80.0,-80.0,-75.89807,-78.60498,-76.1179,-73.836136,-74.14989,-67.95315
-38.5014,-38.46921,-33.919548,-40.893032,-40.639996,-52.89074,-48.12591,-37.80112,-32.06048,-30.870956,-33.41615,-42.03067,-39.45946,-44.192024,-44.395916,-44.611702,-42.95459,-48.790462,-48.782417,-48.97582,-52.106567,-60.0182,-56.415855,-54.93677,-58.676414,-52.756817,-51.999035,-55.06748,-51.32484,-45.799866,-40.61304,-44.383526,-43.963852,-44.418392,-47.79666,-47.10823,-59.333607,-55.20786,-61.001896,-63.738533,-63.40382,-52.514194,-67.60675,-66.87787,-59.784843,-61.628876,-61.270626,-58.770233,-57.07212,-63.582146,-63.730103,-63.736187,-62.66519,-58.991253,-61.99599,-63.688545,-68.596504,-65.17223,-67.67826,-63.14603,-64.8331,-66.89701,-64.56978,-70.76015,-70.28675,-76.27076,-80.0,-71.43345,-64.67473,-65.47296,-68.81554,-74.608154,-78.34049,-69.43031,-63.544376,-66.56322,-80.0,-80.0,-68.16235,-61.224247,-65.43662,-74.76704,-80.0,-49.277363,-56.596027,-64.825,-62.324562,-58.3316,-60.02525,-63.13145,-63.721607,-58.989372,-49.752743,-47.50942,-44.120274,-46.71384,-45.86729,-45.635036,-46.64948,-47.40491,-56.334743,-58.666134,-57.993675,-54.682785,-55.332413,-63.366352,-72.88266,-77.3839,-71.548485,-73.92546,-68.86262,-76.86668,-80.0,-65.97908,-70.24253,-69.43228,-60.92319,-73.11071,-71.702446,-80.0,-75.85358,-73.11864,-65.746414,-74.93323,-76.48482,-70.58703,-68.91108,-71.86103,-74.54634,-80.0,-70.13609,-66.681076,-67.1372,-76.53845,-71.54982,-69.01339,-71.06427,-67.9856,-80.0,-70.464905,-80.0,-80.0,-66.75806
-39.016163,-38.826534,-40.37773,-40.904655,-39.34032,-44.45043,-48.13693,-42.049953,-39.483963,-28.778986,-39.03654,-37.355057,-45.048515,-42.24255,-40.101032,-43.203117,-45.345264,-42.36144,-43.54349,-55.233803,-51.042366,-56.85443,-58.710796,-57.211792,-57.744022,-59.168278,-63.633503,-66.80002,-56.839256,-50.57957,-44.142548,-50.283165,-48.549557,-48.23244,-57.857983,-48.15887,-47.92764,-48.586655,-52.80901,-62.722775,-59.627373,-56.7773,-69.93142,-69.37685,-67.129265,-64.26604,-67.89977,-67.18787,-71.338104,-69.381035,-65.14309,-71.00067,-67.00699,-67.5127,-68.77869,-61.973602,-65.68552,-63.932526,-70.73712,-63.132988,-64.445015,-67.87872,-65.14567,-70.55762,-68.7205,-68.919754,-68.15857,-65.54375,-65.064705,-65.37102,-80.0,-80.0,-74.49118,-66.598885,-62.7627,-62.88072,-69.114716,-65.69095,-64.99459,-67.336174,-66.79958,-64.25321,-80.0,-58.126717,-60.295414,-63.021614,-63.77659,-60.61244,-67.14728,-71.0823,-74.727684,-67.47484,-61.33588,-52.89459,-53.347057,-49.68159,-49.87212,-52.37544,-47.599194,-56.659676,-47.069313,-51.247044,-54.746246,-53.73875,-49.54497,-50.973045,-59.159184,-52.71547,-68.28724,-55.634476,-57.810818,-56.40333,-54.766823,-61.235935,-58.448326,-60.22595,-67.27005,-57.873013,-79.09802,-64.01829,-76.391716,-60.96446,-69.61167,-61.19175,-64.13203,-69.80401,-68.57135,-65.12251,-67.29541,-67.11227,-68.29045,-72.887,-66.84852,-68.66381,-69.25137,-64.09355,-62.555077,-62.869255,-61.297466,-73.69177,-65.54031,-71.479034,-60.22922
-11.017857,-3.9273942,-5.818437,-6.375327,-7.652631,-8.421415,-8.500951,-8.947355,-9.636798,-10.640883,-10.573195,-11.338593,-11.62808,-11.935906,-12.632061,-13.337042,-13.79623,-14.2748375,-14.61832,-15.018032,-17.407314,-25.41408,-17.080578,-20.856731,-22.42764,-29.009377,-34.839363,-35.955635,-40.447136,-40.287865,-49.09801,-41.443615,-42.907555,-57.635654,-49.22596,-65.437485,-46.26396,-46.639763,-54.859024,-58.317654,-57.70857,-57.450436,-71.505455,-74.59834,-77.70939,-77.09347,-79.364746,-80.0,-69.480255,-71.48804,-69.50495,-70.52612,-79.63954,-71.039955,-69.78985,-65.42486,-67.87075,-67.58158,-79.08998,-67.80435,-64.83715,-63.774708,-66.76147,-72.38212,-69.08111,-66.278755,-66.01349,-72.21547,-72.16442,-69.31612,-71.94429,-76.82377,-75.576935,-80.0,-70.1928,-68.55823,-72.42915,-68.62365,-70.59181,-80.0,-80.0,-64.91914,-66.597115,-33.568653,-15.95262,-11.64048,-10.4200325,-7.860099,-10.077461,-9.373242,-9.458956,-9.290686,-9.723011,-11.016205,-10.496558,-11.172273,-11.475641,-11.590257,-12.434477,-12.912184,-13.393,-13.962761,-14.117645,-14.44536,-14.997997,-15.8448105,-16.170994,-16.780087,-16.733383,-17.20345,-17.79142,-18.45622,-18.991308,-19.006002,-19.513798,-20.026363,-20.543722,-21.317144,-21.26258,-21.909945,-22.303854,-23.088413,-23.32831,-23.783773,-24.253641,-24.726078,-25.296095,-25.689426,-26.149073,-27.086172,-27.15876,-27.41487,-27.940718,-28.31381,-28.84401,-28.91495,-29.655727,-33.189507,-37.941765,-42.11726,-45.510498,-48.58578,-50.566944
-12.912998,-2.3035164,-0.39738584,-1.4086287,-1.9602361,-2.4595356,-2.8297362,-3.3642619,-3.9526162,-4.551377,-5.01235,-5.463231,-5.880017,-6.290634,-6.8836403,-7.4365506,-7.9177103,-8.42987,-8.8916,-9.372864,-9.980895,-12.063004,-15.501106,-14.594269,-17.650473,-22.375156,-27.813742,-29.61226,-32.59281,-36.42451,-40.050156,-41.355526,-43.272808,-50.094734,-48.35651,-48.291348,-51.806705,-49.648853,-62.413254,-64.32496,-55.85266,-59.22056,-72.81285,-76.38941,-80.0,-80.0,-80.0,-80.0,-80.0,-79.64438,-80.0,-75.81789,-77.57138,-72.55604,-78.71476,-74.481705,-80.0,-77.70393,-72.41473,-80.0,-80.0,-72.24762,-80.0,-71.509,-75.07784,-72.57936,-74.825424,-74.95523,-80.0,-78.38214,-80.0,-80.0,-78.44152,-78.00806,-80.0,-80.0,-79.23231,-76.10176,-74.845955,-73.50281,-76.395,-76.03226,-77.35203,-40.20687,-56.094128,-7.476079,-3.0959682,-2.1117847,-3.040079,-3.3892221,-3.155702,-3.4017088,-3.9309206,-4.5813594,-4.932139,-5.300906,-5.701826,-6.050887,-6.6017313,-7.1040993,-7.512345,-8.027594,-8.395874,-8.749538,-9.321991,-9.873737,-10.311226,-10.756201,-11.052372,-11.42739,-11.950325,-12.459383,-12.891411,-13.233255,-13.655828,-14.154316,-14.649893,-15.073221,-15.462976,-15.910196,-16.413076,-16.89566,-17.329216,-17.772738,-18.208025,-18.665813,-19.149296,-19.579124,-20.125057,-20.646292,-20.98003,-21.334213,-21.764055,-22.208254,-22.650867,-23.124674,-24.902367,-28.479464,-32.487797,-36.31019,-39.99368,-44.07276,-49.80174
-16.088114,-6.0604196,-7.6769795,-8.130397,-8.490776,-8.6453285,-9.033649,-9.803722,-10.191555,-10.740997,-11.289223,-11.734206,-12.163504,-12.463692,-13.215221,-13.6437,-13.961615,-14.740171,-15.151825,-15.609318,-15.464872,-11.669598,-24.936172,-20.728352,-23.083202,-32.757378,-49.67291,-33.5807,-39.298428,-38.948498,-50.212875,-51.24858,-41.8486,-45.88935,-47.007942,-48.02654,-49.216457,-41.926155,-44.605442,-53.74095,-56.476925,-58.446384,-69.938416,-77.240654,-79.319885,-80.0,-80.0,-80.0,-80.0,-78.12107,-69.32986,-63.848423,-77.058624,-68.162674,-64.799324,-62.522305,-66.67763,-63.578796,-62.195263,-64.65247,-80.0,-68.305145,-68.37967,-69.45469,-75.32113,-73.07827,-73.498985,-70.087975,-71.82783,-78.534775,-71.40055,-71.84756,-72.39389,-80.0,-80.0,-80.0,-79.12532,-75.089836,-80.0,-78.12827,-73.23013,-73.86383,-80.0,-39.35086,-17.776924,-13.735374,-14.910707,-9.828373,-12.247772,-11.765015,-10.052904,-10.185698,-10.722342,-11.32132,-11.642973,-11.484812,-11.973623,-12.171938,-13.147764,-13.6595,-13.467051,-14.251139,-14.560154,-15.083023,-15.918648,-16.079226,-16.253008,-16.95735,-17.427095,-17.792095,-18.313885,-18.32826,-18.877144,-19.48588,-19.958433,-20.523136,-20.682827,-20.91826,-21.642935,-22.204409,-22.753496,-22.883709,-23.148819,-23.825443,-24.362139,-24.872562,-25.249582,-25.377077,-26.096062,-26.633623,-27.227825,-27.399975,-27.685328,-28.05588,-28.61501,-28.914911,-30.887262,-35.26353,-38.70205,-41.996376,-45.70625,-50.745556,-56.4703
-53.298733,-52.505817,-53.243004,-53.97266,-54.903812,-52.761295,-38.42931,-48.098373,-44.947437,-43.350563,-44.995987,-43.366,-47.39947,-39.962994,-48.262066,-43.32391,-40.90688,-47.689934,-45.878212,-44.754974,-47.815998,-44.382473,-48.877388,-47.63437,-53.84329,-49.798004,-47.093388,-43.811993,-38.572483,-45.74876,-39.13087,-38.995438,-41.8529,-37.440605,-37.75495,-40.837467,-37.298595,-48.572704,-38.542862,-39.645973,-41.899834,-46.436058,-58.2728,-58.233047,-62.71539,-68.99397,-74.485466,-76.40907,-63.62591,-76.12754,-67.11659,-61.877014,-61.56032,-65.01565,-57.6645,-60.578644,-72.09884,-65.3602,-59.427105,-57.6926,-66.91537,-61.261234,-65.41849,-75.62868,-67.28782,-77.81906,-72.60329,-68.53136,-66.86745,-76.546234,-64.6783,-65.90851,-68.48892,-77.248856,-76.21907,-75.882126,-77.54248,-71.63203,-72.008575,-69.8341,-69.62864,-77.83095,-60.874165,-47.120163,-49.636307,-56.16135,-64.34381,-65.61539,-69.07181,-74.731094,-60.43587,-61.178616,-65.87817,-55.29821,-51.20525,-46.628513,-43.178677,-43.175106,-45.35431,-44.061607,-45.330166,-44.130375,-44.172127,-44.953617,-45.64237,-45.650513,-67.2271,-61.491474,-47.417316,-49.319878,-49.8608,-56.043205,-58.484913,-52.38304,-54.689137,-53.497845,-63.55985,-73.780556,-62.090664,-61.214542,-63.897427,-63.417492,-74.67055,-62.33822,-55.76568,-56.275627,-61.542477,-67.96664,-80.0,-67.27913,-69.17278,-67.13291,-74.67083,-78.595146,-78.142914,-73.91973,-75.35364,-67.43019,-73.49803,-79.5562,-67.942406,-71.2697,-68.286896
-62.117847,-65.4141,-63.760677,-70.822945,-70.899124,-57.55768,-52.830276,-56.110798,-54.63291,-52.775345,-51.273785,-50.914333,-46.70486,-52.37568,-49.76588,-52.972176,-58.45321,-50.321075,-57.482677,-53.470287,-51.89113,-10.3523445,-3.815611,-9.272493,-6.593735,-7.7597513,-7.9878573,-8.363142,-8.826653,-8.9485,-9.480886,-9.874908,-10.452981,-10.818562,-11.057619,-11.556141,-12.286961,-12.4195175,-12.99617,-13.4418545,-14.1425705,-14.628389,-12.682827,-25.147747,-21.966639,-27.196215,-29.116282,-30.104616,-32.532734,-36.222298,-38.7168,-42.979263,-47.59373,-45.498085,-53.59241,-49.48152,-50.574444,-54.09689,-55.180584,-61.459347,-54.958645,-72.97907,-63.806133,-80.0,-64.76071,-69.99359,-71.27934,-68.02612,-80.0,-67.508606,-72.36702,-65.1745,-63.73071,-70.01626,-67.405014,-67.09074,-69.951805,-74.062836,-64.66316,-75.45307,-62.609158,-68.93825,-69.16844,-48.43946,-17.88666,-8.704689,-13.661665,-9.619512,-10.622242,-10.193167,-10.965147,-11.27828,-11.132387,-11.594109,-11.689184,-12.230621,-12.799206,-12.701317,-13.050985,-13.571737,-13.684616,-14.67523,-14.896317,-15.728788,-15.895815,-16.642948,-17.146988,-17.727173,-18.201786,-18.230318,-18.915209,-19.766474,-20.51727,-20.696838,-21.132961,-21.711506,-22.378136,-22.513268,-22.46265,-22.847242,-23.27525,-23.92048,-24.139185,-24.090063,-24.346045,-24.638826,-25.097906,-25.465614,-25.688612,-26.01174,-25.888332,-26.330755,-26.534197,-27.112825,-27.252174,-27.125769,-29.036516,-34.607147,-37.144012,-41.682198,-45.03116,-46.378166,-49.486782
-80.0,-80.0,-80.0,-80.0,-79.767975,-76.88851,-72.40224,-78.3725,-74.3509,-80.0,-67.69754,-66.01257,-59.33518,-77.94773,-58.388874,-58.01452,-58.217117,-60.23312,-58.64688,-60.36162,-56.908634,-13.553192,-0.97552586,0.0,-0.03838539,-0.59773064,-1.2456064,-1.7742732,-2.1712275,-2.5653722,-3.0221038,-3.4651337,-3.916836,-4.305841,-4.639576,-5.1071615,-5.6081476,-6.050301,-6.5413375,-7.120858,-7.6918163,-8.045112,-8.09656,-10.3081,-13.451515,-15.993078,-18.58964,-21.487633,-24.62582,-27.74173,-31.061007,-35.273415,-37.93808,-39.641113,-42.997837,-42.142155,-42.308273,-45.036022,-50.600216,-50.233097,-49.495926,-56.67881,-57.85586,-64.97514,-63.71511,-77.005394,-74.744644,-69.048805,-67.93596,-61.7437,-59.870884,-56.91112,-56.07786,-58.44095,-59.96751,-59.936497,-60.298058,-61.376167,-59.94684,-59.221207,-58.12913,-60.859985,-63.29204,-63.622986,-48.987823,-4.835702,-1.3814719,-1.0238504,-1.5166266,-1.8206975,-2.380855,-2.7477708,-3.085236,-3.5499852,-4.018853,-4.3460903,-4.7377644,-5.0432444,-5.4785957,-5.961488,-6.324481,-6.7776423,-7.3951592,-8.046091,-8.521959,-9.009543,-9.365076,-9.888778,-10.405401,-10.781292,-11.312628,-11.854073,-12.406479,-12.991083,-13.568352,-14.101086,-14.628082,-15.08902,-15.664288,-16.26689,-16.734379,-17.22157,-17.59963,-18.002876,-18.35014,-18.643372,-18.903688,-19.136793,-19.378937,-19.720158,-19.993755,-20.24182,-20.402847,-20.682407,-20.888327,-21.261293,-23.4787,-27.346622,-30.951899,-34.843735,-38.31718,-41.129333,-46.529575
-80.0,-80.0,-80.0,-80.0,-80.0,-79.35472,-80.0,-80.0,-80.0,-68.98955,-75.66185,-72.791565,-61.51451,-67.35435,-72.2412,-75.17203,-75.249214,-72.66883,-73.42399,-72.232666,-66.76465,-18.783764,-6.635013,-5.567529,-5.570612,-6.0182242,-6.85557,-7.482465,-7.926513,-8.356758,-8.837239,-9.278368,-9.629116,-10.095076,-10.379509,-10.879638,-11.272573,-11.812584,-12.291687,-13.005947,-13.526344,-14.098042,-20.892336,-13.510557,-18.449482,-22.604815,-23.980804,-26.710926,-30.001131,-32.779785,-33.660637,-38.370853,-37.14726,-39.069653,-44.938046,-43.376053,-46.40655,-45.468426,-53.235012,-55.24614,-51.805096,-55.027428,-62.292496,-55.25138,-56.426754,-55.831387,-57.048183,-58.851467,-54.94104,-57.560513,-55.81817,-54.044514,-54.43302,-56.83505,-57.751858,-62.922226,-59.631542,-65.03343,-74.31376,-76.908585,-70.915855,-73.65678,-65.984314,-73.66528,-22.396578,-9.006694,-10.607616,-9.062168,-9.436989,-10.341562,-10.701197,-10.916685,-11.392097,-11.866278,-12.234074,-12.048103,-12.390814,-12.519054,-12.6855755,-12.977594,-13.474173,-14.059277,-14.986177,-15.384613,-16.00947,-16.36256,-16.641607,-17.265022,-17.320786,-17.762093,-18.149656,-18.668772,-19.554752,-20.103264,-20.988764,-21.579073,-22.225105,-22.585497,-23.321949,-23.90711,-24.08655,-24.655718,-24.773062,-25.310259,-25.39798,-25.454538,-25.50587,-25.843904,-25.91878,-26.116947,-26.315598,-26.572607,-26.519104,-26.985434,-27.178188,-27.423567,-29.895786,-32.67019,-36.600143,-40.688755,-44.55497,-47.150528,-50.472286
-78.897285,-80.0,-80.0,-71.40431,-74.78996,-73.20924,-70.874886,-73.660065,-74.91277,-64.08651,-63.567497,-61.366978,-56.31847,-80.0,-63.218185,-67.46406,-62.186924,-67.31244,-74.57824,-66.03886,-72.38695,-53.725727,-52.469982,-52.76427,-49.29172,-42.584602,-41.09336,-41.70939,-40.886105,-41.604412,-38.55091,-38.911076,-38.8845,-39.515556,-38.120182,-40.612377,-38.48309,-38.906334,-38.194065,-41.515186,-41.593407,-39.985527,-26.059193,-9.670506,-6.508009,-8.667067,-9.104401,-10.060549,-11.718947,-12.401911,-13.075563,-13.632687,-14.803251,-15.894617,-16.498247,-17.577047,-18.508059,-19.469103,-19.945866,-20.60215,-21.750505,-22.538671,-22.973927,-23.923025,-24.858486,-25.47114,-25.89079,-26.731943,-27.736628,-28.197947,-28.953754,-29.894583,-30.686098,-31.290056,-32.229717,-32.994183,-34.30548,-34.990177,-35.870766,-37.19306,-38.211838,-39.223454,-40.700115,-44.0405,-26.083345,-16.19466,-15.067806,-15.266451,-17.744358,-19.192234,-19.807182,-20.328632,-21.397083,-22.365965,-23.239742,-23.525928,-23.825598,-24.170156,-24.101704,-24.090841,-24.09115,-23.551025,-24.812904,-24.038017,-24.592016,-24.809906,-26.18442,-26.937996,-27.94747,-28.538887,-29.310354,-29.83729,-29.681236,-30.105139,-29.822144,-29.47947,-29.717062,-29.422943,-30.704655,-31.19763,-32.286396,-33.758904,-34.644695,-34.177155,-33.61617,-32.58361,-31.817543,-31.123966,-30.88924,-30.979101,-32.147545,-32.963097,-33.9837,-35.0386,-36.061825,-36.506863,-38.24503,-41.74528,-45.59419,-48.40933,-51.898094,-55.1509,-62.376854
-77.73675,-80.0,-80.0,-70.79746,-74.94984,-61.03912,-63.3643,-62.776234,-64.090385,-59.537292,-58.821983,-55.110813,-54.94625,-70.015366,-66.42784,-72.849976,-68.428925,-74.470764,-71.50852,-64.77514,-80.0,-71.844025,-75.25757,-71.40647,-74.20129,-78.609985,-62.219692,-69.054,-66.25148,-55.311523,-51.732807,-48.93588,-43.76548,-41.583675,-41.27421,-41.635807,-45.13324,-45.817062,-47.981426,-46.605457,-46.92055,-53.244984,-21.100792,-3.089897,-0.53966236,-2.1835084,-3.4767857,-4.3610425,-5.602579,-6.4396677,-7.1123705,-7.7756042,-8.74593,-9.7405815,-10.718353,-11.774307,-12.71142,-13.480236,-14.073456,-14.786665,-15.6594715,-16.596788,-17.317448,-18.194609,-18.96201,-19.531805,-20.02195,-20.764677,-21.635984,-22.326885,-23.127209,-23.93399,-24.660662,-25.309988,-26.143576,-27.070442,-28.069569,-28.988638,-29.915462,-31.059658,-31.922241,-32.980587,-34.252693,-36.511784,-31.29761,-8.15477,-4.445052,-4.882614,-7.0162625,-7.901796,-8.5658245,-9.246372,-10.018248,-10.711224,-11.250158,-11.541944,-12.041283,-12.638241,-13.032696,-13.480885,-13.916725,-14.493185,-15.378199,-15.814886,-16.317486,-16.643974,-17.068705,-17.22145,-17.32212,-17.55794,-17.9627,-18.339958,-18.86911,-19.349108,-19.932524,-20.388243,-20.89212,-21.228682,-21.765802,-22.118773,-22.423851,-22.903893,-23.16979,-23.295115,-23.352476,-23.709028,-24.04232,-24.227472,-24.48833,-24.879614,-25.303541,-25.58386,-25.930822,-26.282385,-26.720327,-27.630789,-30.744387,-35.505924,-39.178192,-42.076427,-46.05531,-49.295467,-52.59163
-76.77365,-80.0,-80.0,-80.0,-80.0,-68.23152,-77.59774,-69.028435,-76.26466,-67.489944,-78.296936,-59.2844,-68.08758,-67.771904,-69.96918,-68.75019,-68.06675,-78.57831,-73.1584,-71.68127,-80.0,-79.58981,-80.0,-80.0,-80.0,-80.0,-68.90845,-71.96388,-67.97226,-67.30193,-61.207787,-55.964867,-61.65835,-60.405598,-56.89971,-53.48142,-48.3671,-52.480827,-49.79067,-48.56941,-52.415367,-53.979794,-19.170021,-10.159857,-8.215685,-9.279482,-10.34552,-10.585527,-11.444542,-12.392374,-13.207172,-13.830854,-14.920525,-15.747484,-16.870459,-18.039494,-18.89257,-19.655704,-20.134796,-20.9926,-21.612913,-22.812374,-23.510286,-24.55308,-25.084593,-25.677393,-26.128542,-26.734177,-27.771488,-28.442738,-29.461946,-29.999153,-30.698025,-31.282835,-32.150723,-33.176247,-33.95825,-35.10832,-35.80725,-37.140778,-37.441036,-38.999954,-39.69603,-41.661144,-19.331831,-18.268835,-17.982353,-16.43147,-19.690388,-19.52557,-19.523811,-20.20661,-21.659773,-22.529926,-23.149706,-22.981653,-23.272312,-23.883593,-23.631495,-23.636967,-23.966013,-24.729761,-24.810286,-25.664736,-25.931074,-27.259684,-27.206434,-27.497774,-27.775414,-28.157091,-28.903051,-29.227345,-29.489325,-28.966648,-30.031303,-29.62795,-29.941183,-30.250994,-31.222883,-31.731602,-32.063625,-33.285896,-33.47458,-33.597134,-33.241074,-34.263767,-34.95113,-35.03997,-35.07416,-36.417393,-35.91729,-36.140347,-36.969376,-37.019524,-37.129936,-39.027317,-41.286713,-45.159313,-48.68281,-49.519184,-53.973766,-57.75686,-55.88612
-74.056114,-80.0,-80.0,-71.94944,-73.059906,-65.422676,-67.85998,-76.08642,-80.0,-55.32913,-70.21803,-56.242252,-66.76452,-62.60535,-71.019875,-68.84099,-64.50391,-67.90921,-67.03355,-66.45993,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.89146,-80.0,-80.0,-75.48171,-73.4478,-74.0583,-60.75596,-76.247505,-68.0033,-59.56294,-63.761555,-62.254612,-80.0,-80.0,-64.84568,-72.85748,-70.53583,-65.22508,-61.615894,-52.870285,-44.07385,-42.344345,-45.712933,-48.888622,-55.433643,-42.520596,-45.54239,-44.77771,-47.19665,-49.695446,-48.302116,-52.254475,-49.107777,-54.649155,-51.045116,-56.52651,-53.813396,-55.945232,-55.06109,-54.885235,-60.105972,-58.77027,-61.965992,-56.27949,-58.191696,-58.35882,-61.569828,-63.096962,-62.32768,-65.53546,-62.42912,-67.28666,-61.283894,-80.0,-64.46583,-80.0,-75.77322,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-62.713196,-71.549225,-70.26581,-58.37963,-54.50325,-47.924023,-49.818905,-49.917812,-52.144943,-49.165375,-47.66565,-49.887558,-49.5475,-52.92173,-52.124615,-55.205154,-54.451366,-53.8023,-54.284492,-54.17567,-74.517365,-76.07715,-80.0,-80.0,-80.0,-77.19441,-80.0,-77.17243,-76.12887,-80.0,-73.503494,-71.07942,-71.19081,-80.0,-67.030136,-74.69082,-73.58139,-70.92651,-80.0,-69.247,-79.07272,-80.0,-78.058846,-80.0,-75.70961,-74.20368,-76.698814,-75.089355,-80.0,-72.2631,-72.22815,-62.85322,-63.97353,-66.08234,-68.32327,-65.47334,-60.002216,-73.61437,-67.99669,-65.862,-65.66623,-67.41506,-75.957664,-67.75371,-72.38615,-71.27924,-76.46004,-72.651924,-73.75706,-80.0,-70.4292,-80.0,-72.80772,-80.0,-75.46011,-80.0,-72.32504,-78.54418,-79.990036,-74.82302,-76.26853,-70.41572,-80.0,-80.0,-63.239098,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.39905,-80.0
